sis_id,Pool_index,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,y,score,ucb_norm,d_norm,cs_norm,coverage_norm,y_pred,y_uncert,scientist_id,community_score
ansarir5,8090,55.34618088,0.251321195,0.946615427,-0.182761856,0.163899878,1.954490983,0.161820645,0.032058222,27.6052,0.849334951,2.7703,0.650581339,0.7024590975973769,0.9999999914689448,0.008197576504937252,4.504857778389522e-165,0.0027700830733342996,0.8131938723362904,0.2311338466124286,proposals_11,0.8313527695719278
ansarir5,2239,62.18181818,0.993035796,0.993035796,0.0,0.0,0.0,3.141592654,0.157894737,19.7651,0.846414281,3.4618,0.184359566,0.4581889787561433,0.8232212156018163,0.8019330384047173,4.498995562365394e-165,0.0027700830733342996,0.5395413848313069,0.26435111614784207,proposals_6,0.82800436
ansarir5,2291,0.0,1.137600185,1.137600185,0.279800208,0.279800208,0.0,3.141592654,0.105263158,19.4783,0.649044135,3.4577,0.20068415,0.39152405646724964,0.8232212156018163,0.6481361758465172,4.522102263582084e-165,0.0027700830733342996,0.5395413848313069,0.26435111614784207,proposals_6,0.84120256
ansarir5,1917,275.0,0.22036622,0.247911998,0.991647992,0.936556437,0.0,3.141592654,0.157894737,19.2639,0.526315789,3.295,0.177802755,0.371729675472835,0.24526883556306198,0.99999999114023,3.3992769447485313e-85,0.005847953154816861,0.13096111331647742,0.12990684813756467,proposals_10,1.941615834794113e+80
ansarir5,2288,0.0,1.137600185,0.0,0.279800208,0.990800323,0.0,3.141592654,0.026315789,18.1366,0.50255848,3.3914,0.160889335,0.36631090381100584,0.8232212156018163,0.5667532903578582,4.547656228155044e-165,0.0027700830733342996,0.5395413848313069,0.26435111614784207,proposals_6,0.8557986
ansarir5,2201,62.18181818,0.993035796,0.0,0.0,0.397214318,0.0,0.392699082,0.157894737,19.8106,0.846414281,3.4649,0.172933896,0.3567056546994246,0.8232212156018163,0.521892897347873,4.566666708005434e-165,0.0027700830733342996,0.5395413848313069,0.26435111614784207,proposals_6,0.8666571
ansarir5,8469,10.96875005,0.355019936,0.943167464,-0.269827007,0.044635838,1.671380067,0.273784959,0.033393459,27.0816,0.941862527,2.2932,0.488764414,0.3546352078600141,0.8232286246271522,0.13091962734432835,5.00257327302376e-165,0.0,0.53955007025713,0.2643511158199892,proposals_13,1.115640369938573
ansarir5,8496,97.20595794,0.615731517,0.141641344,-0.107303721,-0.702785574,0.127556176,0.139191678,0.010164316,17.2912,0.905249349,1.9542,0.407914583,0.35206606358986625,0.8232212013128363,0.17303517072837932,4.993421351949288e-165,0.0,0.5395413680819509,0.2643511161478352,proposals_13,1.1104129303489767
ansarir5,784,85.0,0.198607159,0.0,0.397214318,0.794428637,0.0,0.392699082,0.105263158,19.8013,0.851393189,3.3081,0.162874885,0.34367726726869846,0.8232212156018163,0.5606329815677721,1.7568260324173277e-79,0.005847953154816861,0.5395413848313069,0.26435111614784207,proposals_10,1.0034725910725526e+86
ansarir5,2305,0.0,0.995400161,0.995400161,0.137600185,0.137600185,0.0,3.141592654,0.026315789,18.4477,0.48245614,3.4168,0.17023445,0.32989274596542695,0.8232212156018163,0.4250663388037628,4.499893520197071e-165,0.0027700830733342996,0.5395413848313069,0.26435111614784207,proposals_6,0.82851726
ansarir5,1772,173.0,0.754707205,0.0,0.849045606,0.943384006,0.0,0.0,0.0,19.5121,0.836629145,3.3339,0.243214613,0.3206514057077322,0.8232212156018163,0.3919712416000676,1.5412778721782556e-73,0.005847953154816861,0.5395413848313069,0.26435111614784207,proposals_10,8.803547257490252e+91
ansarir5,1849,0.0,0.0,0.22036622,0.991647992,0.991647992,0.0,0.0,0.0,19.7173,0.526315789,3.35237,0.301732328,0.29454148313379247,0.760563379559626,0.4536579966286021,2.79170784678885e-165,0.0,0.4927336209286288,0.2510316183430464,proposals_5,-0.14717269
ansarir5,10,0.0,1.137600185,0.568800092,0.564200254,0.564200254,2.748893572,0.0,0.0,19.7316,0.945992432,3.1403,0.26236241,0.28863827429231426,0.8232212156018163,0.3809319002562634,4.504065229561559e-165,0.0027700830733342996,0.5395413848313069,0.26435111614784207,proposals_12,0.8309000776085391
ansarir5,3220,150.7675439,1.137600185,0.0,0.564200254,0.990800323,0.0,0.25,0.039473684,19.808,0.48,3.3566,0.315016258,0.2846301834698577,0.8232212156018163,0.44055338589749055,4.68762342268951e-165,0.0,0.5395413848313069,0.26435111614784207,proposals_4,0.9357457551382914
ansarir5,3232,189.9077591,1.137600185,0.0,0.564200254,0.990800323,0.25,0.0,0.0,19.1392,0.485,2.0876,0.353217752,0.2844407160832601,0.8232212156018163,0.44921719079948336,4.446746619264241e-165,0.0027700830733342996,0.5395413848313069,0.26435111614784207,proposals_6,0.79816055
ansarir5,3436,174.200858,0.038199939,0.027214769,0.258803453,0.358443919,0.0,0.083190881,0.048773465,19.0843,0.458448124,2.0468,0.18958148,0.2792969702728864,0.8232212156017249,0.43961618234131994,4.71234866316194e-165,0.0,0.5395413848311998,0.26435111614784207,proposals_4,0.9498684404036172
ansarir5,2299,0.0,0.995400161,0.0,0.137600185,0.279800208,0.0,3.141592654,0.131578947,18.739,0.663930468,3.4215,0.159553534,0.2792633523698844,0.0,0.7735351926514155,4.714702646043064e-165,0.0027700830733342996,0.10326835241494614,2.6435112708409654e-06,proposals_6,0.951213
ansarir5,11137,69.08737131,0.432205096,0.832971677,0.769955447,0.506628485,0.352215431,0.26688782,0.010619651,19.3566,0.569477869,2.0737,0.360714212,0.27890431233617874,0.8232212156018163,0.3163878341264124,5.069774241849146e-165,0.0,0.5395413848313069,0.26435111614784207,proposals_13,1.1540245520177792
ansarir5,2358,0.0,0.995400161,0.0,0.422000231,0.422000231,0.0,0.0,0.0,18.2388,0.552430695,3.3514,0.162911384,0.27885876772756546,0.8232212156018163,0.2899598011129479,4.460507398478688e-165,0.0027700830733342996,0.5395413848313069,0.26435111614784207,proposals_6,0.8060205
ansarir5,3588,195.4243659,0.499429364,0.003416638,-0.115970976,-0.241620577,0.0,0.156041342,0.031297037,19.215,0.464374037,2.0854,0.147816385,0.27450301414026734,0.8232212156018163,0.3558078896903391,4.707992001224188e-165,0.0,0.5395413848313069,0.26435111614784207,proposals_4,0.9473799806685984
